縣市,鄉鎮市區,村里,107年第三季宅數
新北市,林口區,太平里,0
新北市,林口區,仁愛里,0
新北市,林口區,麗林里,0
新北市,林口區,麗園里,0
新北市,深坑區,深坑里,0
新北市,深坑區,萬順里,0
新北市,深坑區,土庫里,0
新北市,深坑區,昇高里,0
新北市,深坑區,阿柔里,0
新北市,深坑區,埔新里,0
新北市,深坑區,萬福里,0
新北市,深坑區,賴仲里,0
新北市,石碇區,石碇里,0
新北市,石碇區,潭邊里,0
新北市,石碇區,隆盛里,0
新北市,石碇區,烏塗里,0
新北市,石碇區,彭山里,0
新北市,石碇區,豐田里,0
新北市,石碇區,永定里,0
新北市,石碇區,中民里,0
新北市,石碇區,光明里,0
新北市,石碇區,豐林里,0
新北市,石碇區,永安里,0
新北市,石碇區,格頭里,0
新北市,坪林區,粗窟里,0
新北市,坪林區,坪林里,0
新北市,坪林區,大林里,0
新北市,坪林區,石??里,0
新北市,坪林區,上德里,0
新北市,坪林區,水德里,0
新北市,坪林區,漁光里,0
新北市,三芝區,八賢里,0
新北市,三芝區,埔頭里,0
新北市,三芝區,古庄里,0
新北市,三芝區,新庄里,0
新北市,三芝區,埔坪里,0
新北市,三芝區,茂長里,0
新北市,三芝區,橫山里,0
新北市,三芝區,錫板里,0
新北市,三芝區,後厝里,0
新北市,三芝區,福德里,0
新北市,三芝區,圓山里,0
新北市,三芝區,店子里,0
新北市,三芝區,興華里,0
新北市,石門區,德茂里,0
新北市,石門區,富基里,0
新北市,石門區,老梅里,0
新北市,石門區,山溪里,0
新北市,石門區,石門里,0
新北市,石門區,尖鹿里,0
新北市,石門區,乾華里,0
新北市,石門區,茂林里,0
新北市,石門區,草里里,0
新北市,八里區,龍源里,0
新北市,八里區,米倉里,0
新北市,八里區,大崁里,0
新北市,八里區,埤頭里,0
新北市,八里區,頂罟里,0
新北市,八里區,舊城里,0
新北市,八里區,訊塘里,0
新北市,八里區,荖阡里,0
新北市,八里區,長坑里,0
新北市,八里區,下罟里,0
新北市,平溪區,薯榔里,0
新北市,平溪區,菁桐里,0
新北市,平溪區,白石里,0
新北市,平溪區,石底里,0
新北市,平溪區,平溪里,0
新北市,平溪區,嶺腳里,0
新北市,平溪區,東勢里,0
新北市,平溪區,望古里,0
新北市,平溪區,南山里,0
新北市,平溪區,平湖里,0
新北市,平溪區,十分里,0
新北市,平溪區,新寮里,0
新北市,雙溪區,雙溪里,0
新北市,雙溪區,共和里,0
新北市,雙溪區,新基里,0
新北市,雙溪區,魚行里,0
新北市,雙溪區,三港里,0
新北市,雙溪區,牡丹里,0
新北市,雙溪區,三貂里,0
新北市,雙溪區,平林里,0
新北市,雙溪區,上林里,0
新北市,雙溪區,外柑里,0
新北市,雙溪區,長源里,0
新北市,雙溪區,泰平里,0
新北市,貢寮區,貢寮里,0
新北市,貢寮區,吉林里,0
新北市,貢寮區,雙玉里,0
新北市,貢寮區,龍崗里,0
新北市,貢寮區,龍門里,0
新北市,貢寮區,福隆里,0
新北市,貢寮區,仁里里,0
新北市,貢寮區,真理里,0
新北市,貢寮區,福連里,0
新北市,貢寮區,美豐里,0
新北市,貢寮區,和美里,0
新北市,金山區,和平里,0
新北市,金山區,大同里,0
新北市,金山區,豐漁里,0
新北市,金山區,磺港里,0
新北市,金山區,美田里,0
新北市,金山區,五湖里,0
新北市,金山區,重和里,0
新北市,金山區,兩湖里,0
新北市,金山區,六股里,0
新北市,金山區,三界里,0
新北市,金山區,清泉里,0
新北市,金山區,萬壽里,0
新北市,金山區,西湖里,0
新北市,金山區,永興里,0
新北市,金山區,金美里,0
新北市,萬里區,萬里里,0
新北市,萬里區,龜吼里,0
新北市,萬里區,野柳里,0
新北市,萬里區,大鵬里,0
新北市,萬里區,磺潭里,0
新北市,萬里區,雙興里,0
新北市,萬里區,溪底里,0
新北市,萬里區,崁?里,0
新北市,萬里區,中幅里,0
新北市,萬里區,北基里,0
新北市,烏來區,烏來里,0
新北市,烏來區,忠治里,0
新北市,烏來區,福山里,0
新北市,烏來區,信賢里,0
新北市,烏來區,孝義里,0
